21.36,25.66,30.16,34.78,39.27,43.03,46.17,48.79,50.73,51.63,51.80,50.80,49.54,49.30,49.08,47.82,46.46,45.86,46.54,47.80,48.05,47.05,45.65,46.72,49.21,52.17,55.11,58.16,60.88,60.75,56.94,51.29,47.08,43.67,40.82,38.73,37.28,35.51,34.91,36.56,39.59,43.54,47.78,52.11,56.61,61.56,67.03,72.77,78.47,83.71,88.46,92.57,96.05,99.28,100.60,100.30,98.98,97.13,94.84,92.84,92.28,93.80,95.83,97.73,98.31,96.88,92.99,90.43,89.07,89.06,90.78,92.96,94.47,94.75,93.39,90.17,84.56,79.13,74.25,69.37,64.70,61.10,58.40,56.65,56.06,55.28,52.89,48.52,42.65,37.51,33.38,29.66,25.87,22.48,18.99,14.89,10.72,8.93,7.64,6.45,5.24,3.98,2.68,1.36,0.56,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
9.60,12.12,14.14,15.27,14.93,14.08,13.13,12.17,11.28,10.59,10.02,9.66,9.50,9.52,9.71,9.96,10.32,10.87,11.60,11.97,11.97,11.56,10.68,10.22,10.41,10.98,11.79,13.04,14.15,14.77,14.61,13.41,12.33,11.29,11.46,14.79,19.14,23.02,26.68,30.82,36.66,43.05,49.36,55.52,61.76,67.70,74.54,80.91,85.36,89.89,95.33,99.10,100.26,100.21,99.46,98.00,95.94,93.28,90.19,85.97,81.62,78.03,75.55,73.55,72.96,73.41,73.30,73.22,73.13,72.40,70.25,67.32,63.94,60.85,58.15,55.10,51.60,48.57,46.34,45.13,44.35,45.00,46.80,49.12,50.10,50.09,49.00,46.91,44.06,39.86,35.47,31.52,28.28,24.65,21.38,19.28,18.27,16.41,13.51,10.75,8.63,7.36,6.05,4.75,3.54,2.44,1.23,0.95,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
9.76,12.03,13.30,13.65,13.00,12.04,11.05,10.08,9.21,8.67,8.29,8.05,7.93,7.93,8.09,8.31,8.62,9.08,9.67,10.02,10.07,9.82,9.22,8.86,8.83,9.08,9.62,10.46,11.13,11.45,11.35,10.79,10.14,9.77,10.54,13.79,18.31,22.14,25.61,29.50,35.03,41.50,48.15,54.77,61.28,67.32,73.57,79.41,84.13,88.84,94.29,98.50,100.52,100.92,100.70,99.79,98.17,95.62,92.56,89.04,85.02,80.73,77.45,74.58,72.56,71.36,70.53,70.03,69.94,69.56,68.04,65.67,62.57,59.52,56.75,53.90,51.38,49.45,48.21,47.88,48.19,49.38,51.28,53.53,54.81,54.94,53.94,51.90,48.96,44.50,39.79,35.74,32.80,29.46,25.95,23.26,21.47,18.98,15.30,11.80,9.15,7.89,6.69,5.49,4.36,3.34,2.33,1.92,1.60,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
9.81,11.69,12.14,11.84,11.23,10.28,9.34,8.41,7.62,7.29,7.00,6.78,6.64,6.61,6.79,7.02,7.32,7.71,8.11,8.38,8.49,8.43,8.19,7.96,7.89,8.04,8.43,8.79,9.02,9.06,8.92,8.85,8.65,8.86,10.04,13.10,17.60,21.43,24.82,28.46,33.38,39.86,46.84,53.82,60.53,66.64,72.26,77.51,82.47,87.50,92.70,97.23,100.30,101.06,101.04,100.63,99.64,97.38,94.01,91.42,88.38,84.06,80.18,76.95,73.64,70.52,68.82,67.68,67.23,66.81,65.68,63.81,61.26,58.55,55.95,53.68,52.55,51.84,51.40,51.45,52.26,53.65,55.42,57.37,58.95,59.27,58.42,56.49,53.42,48.73,43.87,39.72,36.76,33.71,30.18,26.89,24.02,20.80,16.69,12.80,9.86,8.52,7.47,6.43,5.41,4.46,3.62,2.50,1.86,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
9.22,10.46,10.55,10.13,9.57,8.66,7.73,6.83,6.10,5.88,5.73,5.51,5.32,5.32,5.48,5.69,5.99,6.37,6.75,7.02,7.15,7.18,7.09,6.89,6.88,7.08,7.46,7.78,7.97,7.95,7.76,7.68,7.98,8.56,9.81,12.64,16.91,20.75,24.24,27.87,32.57,38.87,45.74,52.69,59.41,65.42,70.87,75.93,80.75,85.94,91.03,95.53,98.95,100.58,100.96,100.81,100.17,98.46,95.21,92.74,90.53,87.71,83.59,79.46,75.60,72.28,70.00,68.41,66.92,65.28,63.47,61.92,60.08,57.92,55.92,55.55,55.74,55.70,55.50,55.69,56.23,57.70,59.72,61.87,63.48,63.72,62.66,60.34,56.59,51.66,47.01,43.01,39.54,35.39,31.05,27.22,24.04,20.90,17.69,14.48,11.58,9.61,8.55,7.71,6.89,6.03,5.10,3.91,2.83,1.93,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
7.74,8.38,8.36,8.05,7.64,7.00,6.14,5.29,4.65,4.50,4.42,4.22,4.02,4.04,4.15,4.36,4.65,5.03,5.39,5.69,5.88,5.97,6.00,5.80,5.86,6.14,6.53,6.83,6.99,6.96,6.81,6.91,7.57,8.40,9.65,12.14,16.20,20.10,23.72,27.42,31.99,38.05,44.63,51.28,57.75,63.64,69.09,74.12,78.74,83.80,88.92,93.49,97.09,99.47,100.48,100.67,100.23,98.85,96.24,93.97,92.10,90.13,86.56,82.07,77.92,74.53,71.88,69.80,67.71,65.49,63.25,61.55,59.87,58.16,57.00,57.90,59.47,60.33,60.56,60.81,60.87,62.27,64.33,66.30,67.59,67.50,65.78,62.52,58.01,52.80,48.29,44.37,40.52,35.94,31.78,28.32,25.61,23.16,20.45,17.39,14.33,12.01,10.71,9.63,8.63,7.74,6.85,5.57,4.00,2.45,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
5.48,5.63,5.67,5.63,5.46,5.25,4.53,3.77,3.26,3.16,3.08,2.91,2.75,2.76,2.83,3.02,3.31,3.69,4.01,4.37,4.63,4.78,4.90,4.73,4.85,5.20,5.62,5.89,6.00,5.98,5.97,6.43,7.30,8.28,9.48,11.57,15.44,19.39,23.19,27.03,31.51,37.24,43.39,49.58,55.63,61.40,66.93,72.00,76.44,81.16,86.39,91.12,94.85,97.75,99.49,100.14,99.84,98.58,96.94,95.00,93.12,91.32,88.86,84.56,80.32,76.82,74.03,71.44,69.25,67.13,64.81,62.65,60.66,59.25,58.99,60.61,63.48,65.38,66.17,66.42,66.02,67.19,69.00,70.41,71.06,70.35,67.59,63.04,57.82,52.41,47.98,44.16,40.28,36.15,33.09,30.71,28.87,27.45,24.82,21.48,18.11,15.60,13.89,12.29,10.85,9.76,8.91,7.37,5.47,3.29,0.73,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
2.80,2.86,3.02,3.17,3.19,3.18,2.76,2.27,1.90,1.77,1.69,1.57,1.48,1.48,1.55,1.74,2.02,2.35,2.67,3.03,3.34,3.60,3.81,3.73,3.91,4.29,4.69,5.03,5.05,5.08,5.35,6.13,7.10,8.03,9.03,10.70,14.35,18.35,22.33,26.34,30.69,35.89,41.55,47.42,53.32,58.99,64.38,69.39,73.95,78.52,83.49,88.33,92.45,95.11,97.21,98.45,98.66,97.57,96.21,94.63,93.03,91.49,89.71,85.76,81.53,77.94,75.34,72.73,70.67,68.82,66.70,64.61,62.75,61.33,61.16,64.09,67.43,69.51,70.32,70.42,70.44,71.10,72.11,73.02,72.91,70.92,66.97,61.64,56.35,51.42,47.57,44.49,41.81,39.43,37.32,35.13,32.96,31.58,29.53,26.77,23.41,19.76,17.70,16.31,15.01,13.48,11.57,9.11,6.48,3.72,0.90,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
1.12,1.17,1.40,1.65,1.79,1.88,1.66,1.35,1.08,0.93,0.83,0.75,0.70,0.71,0.78,0.97,1.23,1.54,1.83,1.87,2.05,2.39,2.70,2.74,3.00,3.40,3.77,4.14,4.16,4.33,4.91,5.82,6.79,7.69,8.59,9.97,13.20,17.10,21.16,25.27,29.51,34.31,39.48,44.94,50.72,56.25,61.39,66.31,71.11,75.66,80.27,85.03,89.52,92.41,94.78,96.39,97.04,96.37,95.13,93.75,92.33,90.85,89.11,85.62,81.78,78.49,76.41,74.30,72.56,70.89,68.92,66.88,65.16,63.64,63.34,66.97,70.24,72.39,73.55,74.02,74.53,74.82,75.15,75.36,74.05,70.66,65.86,60.46,55.73,51.73,48.80,46.66,45.18,44.19,42.73,40.37,37.38,35.25,33.32,31.02,28.00,24.08,21.89,20.53,19.14,17.05,13.82,10.34,7.03,3.95,1.06,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.61,0.79,1.18,1.59,1.74,2.11,2.56,2.89,3.19,3.32,3.78,4.64,5.40,6.31,7.27,8.27,9.55,12.06,15.66,19.64,23.69,27.87,32.54,37.26,42.13,47.73,53.08,57.90,62.66,67.73,72.41,76.63,81.07,85.77,89.82,92.50,94.14,95.01,95.10,93.95,92.52,91.04,89.32,86.77,83.88,81.00,78.60,77.42,76.48,75.22,73.57,71.54,69.40,67.64,66.02,65.47,68.63,71.23,73.58,75.73,77.41,78.24,78.52,78.49,77.74,74.65,69.86,64.84,60.34,56.97,54.38,52.69,51.61,50.91,50.40,49.12,46.31,42.07,38.24,35.56,33.30,31.00,28.45,26.43,24.60,22.57,19.78,15.24,10.73,7.00,3.96,1.11,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.30,0.51,0.91,1.30,0.99,1.22,1.67,2.06,2.27,2.72,3.33,4.09,4.99,5.94,6.93,7.95,9.18,11.34,14.82,18.77,22.64,26.44,30.78,35.17,39.64,44.71,49.80,54.42,58.80,63.30,68.31,72.90,77.32,81.74,86.08,89.68,91.97,93.26,93.81,92.84,91.58,90.22,88.57,86.27,84.24,82.34,80.77,80.12,79.60,78.52,76.81,74.55,72.23,70.13,68.26,67.33,69.29,71.70,74.31,76.95,79.22,80.59,81.03,80.86,79.82,76.62,71.27,66.64,63.46,61.03,59.58,58.70,58.01,57.34,56.89,55.72,52.68,47.38,41.31,37.70,35.35,33.49,31.69,29.81,27.70,25.04,21.31,15.96,11.03,7.11,4.00,1.13,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.30,0.55,0.94,1.27,1.44,2.15,2.87,3.53,4.59,5.62,6.68,7.78,9.06,11.03,14.38,18.22,21.89,25.29,29.14,33.13,37.22,41.70,46.46,50.90,54.90,58.71,63.73,68.70,73.31,77.64,82.11,86.52,89.58,91.43,92.44,91.75,90.65,89.41,87.98,86.52,85.51,84.58,83.77,83.44,83.01,81.98,80.23,77.71,75.16,72.69,70.53,69.22,69.88,72.03,74.75,77.59,80.16,82.05,82.86,82.87,81.89,79.11,74.06,70.16,68.03,66.37,65.70,65.22,64.54,63.57,62.84,61.49,58.22,52.32,44.80,40.39,37.74,35.97,34.53,32.67,30.27,27.01,22.41,16.50,11.21,7.12,3.98,1.10,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.46,0.86,1.48,2.27,3.20,4.28,5.40,6.63,8.02,9.64,11.61,14.64,18.14,21.61,24.79,27.79,31.05,34.70,38.73,43.01,47.21,51.05,54.47,58.36,63.14,68.34,73.58,78.35,82.83,86.40,89.10,90.85,90.61,89.46,88.16,87.26,87.44,87.70,87.69,87.46,87.17,86.49,85.46,83.73,80.99,78.11,75.40,73.07,71.43,71.12,72.39,74.67,77.38,79.89,81.97,83.71,84.66,84.17,81.93,79.10,76.40,74.24,73.12,72.35,71.47,70.25,68.60,66.91,64.59,60.92,55.61,49.48,44.83,41.35,38.84,37.20,35.02,32.10,28.28,23.24,17.10,11.16,6.74,3.75,0.96,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.18,0.68,1.18,1.85,3.03,4.29,5.59,7.06,8.70,10.55,12.57,15.18,18.02,20.82,23.64,26.26,28.99,32.05,35.60,39.47,43.47,47.18,50.33,53.63,58.01,63.37,69.12,73.71,78.62,82.92,86.33,88.49,88.68,88.28,87.99,88.12,88.72,89.19,89.43,89.45,89.32,88.84,88.18,86.90,84.35,80.95,77.85,75.33,73.66,73.16,73.54,74.92,77.01,79.38,81.48,83.60,85.46,86.44,85.38,83.38,81.22,79.35,78.31,77.33,75.91,74.03,71.79,69.64,66.64,62.80,58.19,53.24,48.92,45.32,42.41,40.13,37.44,33.72,29.20,23.94,17.88,11.41,6.64,3.62,0.83,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.93,1.54,2.79,4.25,5.79,7.48,9.33,11.33,13.34,15.48,17.61,19.71,22.13,24.58,26.95,29.42,32.48,35.98,39.77,43.38,46.41,49.46,53.30,58.51,64.51,68.88,74.20,79.23,83.31,85.78,86.39,87.09,88.21,89.48,89.93,90.16,90.34,90.48,90.55,90.43,90.24,89.50,87.41,83.64,80.18,77.52,75.91,75.54,75.19,75.54,76.75,78.80,80.82,83.21,85.97,88.50,88.62,86.70,84.64,83.08,81.86,80.59,78.57,76.07,73.55,71.27,67.95,64.18,60.28,56.33,52.59,49.21,46.13,43.11,39.87,35.25,29.98,24.63,18.88,11.87,6.64,3.55,0.71,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.37,1.84,3.42,5.12,6.96,8.92,10.88,12.58,14.26,16.10,18.16,20.36,22.64,24.91,27.20,29.71,32.78,36.31,39.93,43.30,46.41,49.54,54.15,60.13,64.98,69.92,75.24,80.14,83.04,84.13,85.81,87.94,89.77,90.13,90.34,90.58,90.84,91.06,91.10,90.97,90.47,89.04,85.86,82.60,79.95,78.28,77.76,77.39,77.10,77.21,78.36,80.24,83.54,87.12,89.66,89.79,87.50,85.02,83.11,81.60,80.00,77.39,74.68,72.95,70.99,68.22,65.06,61.78,58.52,55.16,52.06,49.09,45.84,42.14,36.78,30.90,25.47,20.40,12.54,6.62,3.48,0.59,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.00,1.35,2.53,4.17,6.08,8.04,9.87,11.30,12.67,14.30,16.34,18.43,20.62,22.84,25.07,27.31,29.97,33.13,36.64,40.30,43.60,46.52,50.47,55.77,61.09,65.93,71.37,76.68,80.07,81.90,84.02,86.34,88.30,88.84,89.62,90.28,90.70,91.03,91.28,91.49,91.40,90.50,88.09,85.16,82.59,80.88,80.23,79.76,79.14,78.62,78.93,80.66,84.54,88.69,91.12,90.09,87.11,84.11,81.61,79.31,77.06,74.40,72.07,70.82,69.09,66.77,64.13,61.30,58.44,55.48,52.85,50.37,47.39,43.41,37.66,31.43,25.85,21.08,12.73,6.49,3.44,0.68,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.67,3.12,4.95,6.82,8.46,9.70,10.88,12.37,14.31,16.39,18.54,20.75,22.98,25.22,27.52,30.26,33.54,37.35,40.91,44.06,47.47,51.69,57.25,62.21,67.59,72.91,76.79,79.47,81.56,83.47,85.19,86.11,87.77,89.10,89.85,90.46,91.03,91.78,92.27,91.81,90.36,87.86,85.41,83.66,82.89,82.21,81.52,80.84,80.54,82.15,86.18,90.54,92.75,89.83,85.92,82.30,79.01,75.58,72.58,70.32,68.72,67.54,65.88,63.81,61.48,58.93,56.26,53.73,51.70,49.88,47.47,43.43,37.75,31.55,25.73,20.78,12.41,6.26,3.44,0.94,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.52,2.45,3.67,5.44,6.90,8.07,9.21,10.55,12.24,14.34,16.50,18.68,20.89,23.13,25.41,27.95,30.94,34.47,38.15,41.66,45.33,49.47,54.30,58.76,63.63,68.65,72.84,75.62,77.69,79.34,80.64,81.67,82.98,84.61,86.59,88.95,90.28,91.14,91.77,92.23,92.71,90.82,88.36,86.43,85.48,84.59,83.85,83.28,83.22,84.97,88.66,92.17,93.16,89.56,84.80,80.12,75.83,72.02,69.27,67.27,65.63,64.06,62.29,59.96,57.47,55.02,52.71,50.66,48.75,46.76,44.19,40.73,36.25,31.02,25.13,18.90,11.35,5.93,3.42,1.14,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
