19.15,19.23,19.35,19.46,19.56,19.66,19.63,20.16,20.62,20.56,19.56,18.88,19.25,20.09,20.59,20.91,21.42,22.33,23.62,24.91,28.08,31.09,33.47,35.53,37.39,38.52,39.14,39.50,39.97,40.24,40.98,42.83,46.15,45.98,45.27,45.83,48.62,50.90,53.99,57.58,61.37,65.05,68.25,72.42,76.93,79.54,79.86,78.21,75.50,72.31,69.05,65.43,61.92,58.72,55.74,53.25,53.61,55.81,58.05,60.02,61.57,62.86,64.04,65.42,67.48,70.84,75.49,80.98,84.66,87.24,88.87,88.92,86.16,82.89,79.54,76.10,72.47,68.08,62.53,56.33,50.28,45.33,41.84,39.45,38.08,37.52,37.42,38.01,38.97,39.33,38.66,36.33,33.00,29.50,27.20,25.11,23.31,21.88,20.61,19.01,17.24,15.38,13.52,12.07,10.76,9.62,8.64,7.62,6.65,5.68,4.90,4.64,4.47,4.26,4.04,3.81,3.65,3.44,3.21,2.98,2.76,2.58,2.38,2.15,1.93,1.76,1.56,1.32,1.09,0.88,0.85,0.86,0.86,0.85,0.74,0.63,0.55,0.46,0.31,0.21,0.11,0.01,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.56,6.25,11.24,15.60,19.73,23.45,26.68,29.78,32.94,36.04,39.09,42.20,45.17,47.48,49.23,50.36,50.71,51.14,51.61,51.75,50.78,49.11,47.04,45.02,43.47,42.18,41.14,40.48,40.31,40.48,41.32,42.30,43.06,43.23,43.09,42.36,41.06,39.24,37.35,35.28,33.07,30.82,28.77,26.93,25.86,26.19,28.63,31.72,35.27,39.36,44.20,49.76,54.64,58.08,59.94,60.00,59.51,57.31,54.21,51.08,48.47,47.10,46.42,46.33,47.10,48.31,49.78,51.17,52.13,53.09,54.02,54.85,55.56,56.21,56.63,56.05,54.33
19.41,19.50,19.64,20.41,21.48,22.57,23.84,25.05,25.59,25.18,23.68,21.09,19.67,19.36,19.52,19.71,20.85,22.65,24.52,25.27,26.48,28.68,31.31,33.28,34.96,35.81,36.23,36.68,37.61,38.42,39.46,41.43,45.35,47.16,47.03,46.79,48.33,50.15,53.16,56.63,60.14,63.56,66.66,70.03,73.84,77.64,78.34,77.04,74.84,72.23,69.20,65.47,61.76,58.41,55.58,54.06,55.20,57.94,60.69,63.13,65.04,66.51,67.63,68.75,70.60,73.78,78.06,82.62,86.24,88.52,89.47,88.69,85.82,82.66,79.44,76.12,72.65,68.43,63.15,57.19,51.03,44.81,40.49,37.62,35.86,34.76,34.20,34.38,34.98,35.19,34.94,33.49,31.22,28.60,26.45,24.34,22.36,20.56,18.77,16.85,14.83,12.90,11.33,10.34,9.55,8.81,8.04,7.16,6.21,5.39,4.80,4.57,4.40,4.20,3.97,3.75,3.58,3.38,3.15,2.91,2.69,2.52,2.31,2.08,1.86,1.70,1.49,1.28,1.09,0.98,0.98,1.02,1.04,0.99,0.85,0.75,0.66,0.54,0.43,0.31,0.20,0.10,0.11,0.10,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.10,4.02,7.01,11.71,15.95,20.07,23.90,27.33,30.49,33.74,37.02,40.46,44.29,47.72,50.34,52.43,54.10,55.36,56.29,56.85,56.87,56.00,54.32,51.98,49.58,47.82,46.58,45.87,45.54,45.60,46.09,46.93,47.75,48.30,48.35,47.97,47.05,45.54,43.44,41.24,38.64,36.04,33.65,31.58,29.75,28.59,28.70,30.89,33.86,37.20,40.81,44.91,49.96,54.73,58.20,60.08,60.14,59.80,57.89,55.09,52.09,49.24,47.20,45.64,44.67,44.87,45.55,46.51,47.47,48.15,48.98,49.86,50.77,51.74,52.69,53.53,53.68,52.86
19.70,19.95,20.39,21.96,24.07,26.32,28.95,30.69,31.12,30.31,28.55,24.66,21.65,20.08,19.90,20.38,22.18,24.63,26.83,27.00,26.27,27.23,29.54,31.29,32.73,33.51,34.11,35.03,36.53,37.96,39.26,41.03,44.58,47.97,48.77,48.25,48.58,50.01,52.77,55.92,59.01,62.14,65.16,67.68,70.51,74.97,76.16,75.54,74.07,72.04,69.40,65.72,61.90,58.40,55.64,55.07,56.75,59.71,62.98,66.02,68.35,70.02,71.15,72.27,74.16,77.17,80.93,84.65,87.80,89.46,89.56,87.89,84.80,81.65,78.59,75.61,72.47,68.37,63.34,57.78,51.92,44.80,39.67,36.20,33.91,32.20,31.16,30.90,31.10,31.11,31.11,30.54,29.30,27.42,25.55,23.55,21.49,19.36,17.00,14.82,12.70,10.85,9.66,9.07,8.67,8.19,7.52,6.74,5.80,5.12,4.74,4.51,4.34,4.14,3.90,3.69,3.52,3.31,3.08,2.85,2.62,2.45,2.25,2.02,1.80,1.64,1.43,1.25,1.14,1.14,1.14,1.17,1.20,1.11,0.98,0.87,0.76,0.63,0.53,0.41,0.29,0.21,0.13,0.11,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.38,3.74,7.64,12.17,16.30,20.38,24.30,27.93,31.20,34.51,37.95,41.73,46.11,50.00,52.96,55.35,57.46,59.53,61.01,61.69,61.59,60.89,59.34,56.91,54.32,52.46,51.27,50.82,50.71,50.90,51.62,52.35,52.84,53.09,53.09,52.54,51.49,49.90,47.68,45.22,42.09,39.08,36.51,34.44,32.66,31.52,31.57,33.52,36.29,39.26,42.25,45.52,49.81,54.07,57.28,59.08,59.13,58.67,57.07,54.80,52.22,49.26,46.37,43.86,42.16,41.97,42.30,42.96,43.68,44.20,44.91,45.72,46.72,47.98,49.29,50.40,51.18,51.26
20.05,21.02,22.79,24.91,27.42,30.42,33.32,34.87,34.98,33.93,32.23,29.55,26.72,24.62,24.35,26.11,27.94,29.32,30.00,29.72,28.85,28.32,28.52,29.75,31.02,32.28,33.77,35.65,37.45,39.23,41.18,43.41,46.04,48.80,50.05,50.28,50.55,51.55,53.55,56.02,58.66,61.31,63.89,66.34,68.86,71.68,73.25,73.88,73.46,71.77,69.79,66.39,62.59,59.00,56.19,56.11,58.14,61.34,64.92,68.40,71.04,72.97,74.38,75.74,78.07,81.00,84.25,87.45,89.19,89.86,89.11,86.37,82.53,79.09,76.25,73.84,71.20,67.20,62.52,57.47,51.93,45.03,39.24,34.97,32.20,30.02,28.27,27.34,27.10,27.10,27.15,27.05,26.52,25.32,24.08,22.38,20.42,18.20,15.53,13.31,11.38,9.89,9.17,8.56,8.04,7.57,7.06,6.30,5.44,4.90,4.67,4.45,4.28,4.08,3.84,3.62,3.46,3.25,3.02,2.79,2.56,2.39,2.19,1.96,1.73,1.57,1.41,1.28,1.27,1.32,1.33,1.34,1.32,1.19,1.09,0.97,0.84,0.74,0.61,0.51,0.42,0.33,0.20,0.13,0.10,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.35,2.40,5.13,8.60,12.66,16.70,20.69,24.60,28.38,31.96,35.38,38.98,42.94,47.39,51.66,55.03,57.86,60.50,63.03,64.88,65.66,65.37,64.39,62.95,61.14,59.18,57.30,55.83,55.12,54.84,54.96,55.69,56.45,56.92,57.13,57.14,56.71,55.67,54.03,51.76,49.24,46.01,42.63,39.58,37.45,35.91,35.12,35.34,36.98,39.00,40.90,43.16,46.06,49.18,52.05,53.98,54.97,55.21,54.98,54.04,52.54,50.45,47.53,44.24,41.32,39.27,38.62,38.73,39.22,39.82,40.40,41.00,41.69,42.66,43.99,45.48,47.04,48.36,49.05
20.95,22.59,24.89,27.37,30.30,33.79,36.75,37.95,37.95,37.02,35.30,33.27,30.87,28.82,28.28,29.83,31.27,32.10,32.17,31.62,30.82,29.83,29.15,29.72,30.70,31.95,33.66,35.90,37.94,40.05,42.39,44.90,47.32,49.73,51.41,52.34,52.74,53.68,55.26,57.27,59.62,62.22,64.73,67.03,69.04,70.71,72.24,73.31,73.29,71.79,70.19,66.95,63.09,59.36,56.74,57.02,59.34,62.69,66.36,70.00,73.05,75.49,77.42,79.43,82.04,84.80,87.35,89.21,89.92,89.65,87.83,83.91,79.91,76.46,73.72,71.47,68.79,65.05,60.89,56.39,51.18,44.89,39.12,34.32,30.65,27.66,25.24,23.81,23.28,23.28,23.32,23.39,23.24,22.65,21.88,20.53,18.60,16.20,13.71,11.76,10.31,9.31,8.79,8.19,7.60,7.06,6.55,5.88,5.19,4.78,4.60,4.38,4.21,4.01,3.78,3.55,3.37,3.17,2.95,2.72,2.49,2.32,2.13,1.90,1.68,1.54,1.44,1.39,1.42,1.47,1.51,1.48,1.41,1.29,1.18,1.06,0.95,0.87,0.72,0.62,0.55,0.45,0.30,0.21,0.19,0.20,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.37,3.64,6.44,9.59,13.44,17.38,21.16,24.94,28.77,32.62,36.23,40.01,44.08,48.49,53.05,56.98,60.66,64.25,66.94,68.71,69.33,68.84,67.74,66.24,64.62,63.02,61.56,60.68,59.95,59.57,59.76,60.58,61.13,61.41,61.54,61.54,60.97,59.74,57.87,55.36,52.72,49.67,46.41,43.24,40.84,39.43,38.77,38.84,39.84,40.91,42.05,43.53,45.51,47.56,49.20,50.19,50.67,50.99,51.11,50.73,49.83,48.20,45.43,41.94,38.57,35.96,34.95,34.83,35.20,35.83,36.56,37.26,38.00,38.90,40.15,42.01,43.79,45.35,46.51
22.05,24.27,26.59,29.33,32.65,36.41,39.25,40.13,40.16,39.57,37.91,36.14,34.24,32.52,31.61,32.17,33.08,33.71,33.75,33.06,32.38,31.52,30.70,30.62,31.30,32.33,33.81,35.89,38.01,40.34,42.83,45.45,48.13,50.46,52.53,54.09,54.91,56.06,57.51,59.29,61.51,64.28,66.84,68.84,70.24,71.19,72.42,73.37,73.34,71.95,70.52,67.34,63.38,59.54,57.21,57.85,60.38,63.79,67.41,71.11,74.66,77.74,80.30,83.07,85.79,88.20,89.90,90.18,90.18,88.98,85.97,81.02,77.11,73.78,71.03,68.63,65.66,62.28,58.70,54.72,49.86,44.31,38.98,33.94,29.27,25.29,22.35,20.63,19.94,19.93,19.94,19.98,19.98,19.81,19.30,18.26,16.33,13.75,11.76,10.31,9.44,8.93,8.45,7.86,7.26,6.65,6.05,5.49,5.01,4.71,4.54,4.31,4.15,3.95,3.71,3.48,3.25,3.08,2.89,2.65,2.43,2.26,2.06,1.83,1.64,1.55,1.52,1.54,1.60,1.62,1.67,1.63,1.50,1.41,1.27,1.16,1.08,0.98,0.84,0.75,0.67,0.58,0.43,0.34,0.27,0.22,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.95,5.11,7.70,10.66,14.41,18.24,21.77,25.34,29.15,33.19,37.03,41.01,45.18,49.53,54.37,58.97,63.63,68.22,70.93,72.45,72.82,72.20,71.11,69.49,67.85,66.45,65.62,65.67,65.12,64.72,65.01,65.85,66.08,66.10,66.12,66.04,65.19,63.66,61.48,58.66,55.91,53.20,50.28,47.20,44.45,43.08,42.35,42.06,42.25,42.29,42.76,43.42,44.20,45.31,45.91,46.22,46.44,46.81,47.29,47.34,46.89,45.65,43.11,39.55,35.77,32.58,31.30,30.94,31.22,31.91,32.81,33.70,34.51,35.27,36.32,38.57,40.58,42.36,43.92
22.56,25.01,27.43,30.38,33.83,37.44,39.90,40.87,41.05,40.74,39.92,38.44,36.77,35.11,33.85,34.07,34.83,35.40,35.41,34.78,34.03,33.07,32.12,31.79,32.51,33.61,34.76,35.93,37.47,39.45,41.76,44.38,47.31,49.96,52.28,54.42,56.46,58.15,59.84,61.83,64.25,66.98,69.02,70.34,71.19,71.91,72.87,73.42,73.16,71.86,70.49,67.26,63.29,59.53,57.41,58.64,61.27,64.43,67.94,72.01,76.13,79.78,82.83,85.86,88.24,89.78,90.49,90.41,90.16,87.73,83.59,78.61,74.49,71.00,67.96,65.17,62.21,59.17,55.93,52.29,47.89,42.79,37.91,33.14,28.28,23.47,20.59,19.02,18.31,18.26,18.30,18.30,18.15,17.73,16.98,15.88,13.93,11.48,10.26,9.45,8.92,8.49,8.02,7.52,6.96,6.38,5.76,5.18,4.86,4.65,4.48,4.25,4.09,3.89,3.65,3.42,3.19,3.02,2.83,2.59,2.37,2.20,2.00,1.79,1.69,1.69,1.70,1.71,1.74,1.79,1.82,1.75,1.62,1.53,1.39,1.28,1.19,1.07,0.96,0.88,0.80,0.71,0.56,0.47,0.39,0.31,0.20,0.05,0.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.80,2.33,4.17,6.52,9.16,12.09,15.49,19.12,22.55,25.95,29.54,33.60,37.61,41.84,46.23,50.71,56.04,61.36,66.52,71.16,74.09,75.75,76.21,75.72,74.80,73.35,71.88,70.74,70.32,70.49,70.26,70.10,70.25,70.39,70.42,70.42,70.34,69.97,68.98,67.18,64.75,61.89,59.24,56.84,54.03,50.82,48.06,46.59,45.54,44.74,44.27,43.33,42.77,42.45,42.36,42.81,42.72,42.62,42.80,43.37,43.96,44.20,43.93,42.85,40.59,37.15,33.33,29.99,28.62,28.08,28.21,28.80,29.67,30.55,31.03,31.40,32.12,34.17,37.11,39.87,42.01
22.72,25.26,27.72,30.68,34.09,37.58,39.99,41.10,41.58,41.74,41.52,40.30,38.76,37.16,35.79,35.84,36.52,37.06,37.11,36.52,35.66,34.58,33.50,33.02,33.99,35.23,36.25,36.96,37.87,39.18,41.01,43.45,46.49,49.18,51.56,54.00,56.78,59.13,61.37,63.84,66.69,69.58,71.03,71.77,72.25,72.78,73.38,73.42,72.80,71.56,70.13,66.69,62.75,59.39,57.92,59.48,61.98,64.82,68.23,72.54,77.11,81.18,84.49,87.70,89.77,90.68,90.77,90.49,89.80,86.48,81.67,76.67,72.19,68.34,64.87,61.70,58.83,56.06,52.89,49.25,45.10,40.67,36.47,32.08,27.24,22.30,19.57,17.96,17.03,16.84,16.73,16.55,16.22,15.62,14.72,13.49,11.80,10.02,9.31,8.85,8.44,8.02,7.58,7.12,6.62,6.08,5.52,4.98,4.74,4.58,4.42,4.19,4.02,3.82,3.59,3.35,3.13,2.95,2.76,2.53,2.30,2.13,1.97,1.85,1.81,1.84,1.88,1.90,1.91,1.95,1.94,1.87,1.74,1.64,1.51,1.40,1.29,1.17,1.08,1.00,0.93,0.83,0.69,0.59,0.52,0.42,0.29,0.12,0.06,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.33,3.08,5.41,7.92,10.67,13.63,16.78,20.14,23.37,26.62,30.06,34.01,38.10,42.52,47.22,52.15,57.91,63.47,68.85,73.82,77.03,78.89,79.62,79.45,78.86,77.61,76.36,75.49,75.33,75.44,75.31,75.09,74.87,74.56,74.39,74.30,74.15,73.72,72.84,70.84,68.14,65.17,62.47,60.08,57.24,53.96,51.20,49.61,48.36,47.07,45.46,43.49,42.21,41.23,40.37,39.89,39.29,39.03,39.26,39.95,40.60,41.05,40.98,39.97,37.97,34.83,31.30,28.13,26.43,25.58,25.46,25.88,26.71,27.56,27.94,28.20,28.83,30.63,33.83,37.15,39.79
22.61,25.07,27.48,30.24,33.44,36.91,39.62,40.91,41.83,42.59,42.68,41.74,40.34,38.82,37.56,37.52,38.14,38.73,38.87,38.26,37.25,36.03,34.84,34.28,35.63,37.05,38.19,39.01,39.42,39.87,40.97,42.98,45.87,48.28,50.54,52.98,55.88,58.94,61.88,65.03,68.48,71.75,72.70,73.03,73.35,73.62,73.75,73.23,72.29,71.06,69.41,65.69,61.85,59.20,58.83,60.38,62.54,65.07,68.34,72.69,77.52,81.79,85.18,88.57,90.45,91.09,90.98,90.49,89.09,85.31,80.30,75.20,70.25,65.88,61.90,58.36,55.57,52.91,49.56,45.63,41.53,38.02,34.67,30.77,26.14,21.82,19.19,17.30,15.95,15.45,15.01,14.54,14.02,13.41,12.55,11.23,10.11,9.39,8.89,8.42,7.97,7.53,7.12,6.67,6.21,5.74,5.28,4.89,4.68,4.52,4.35,4.13,3.96,3.75,3.53,3.29,3.06,2.89,2.70,2.47,2.24,2.08,2.00,1.99,1.98,1.99,2.04,2.08,2.08,2.09,2.03,1.95,1.85,1.72,1.62,1.50,1.37,1.29,1.21,1.13,1.06,0.96,0.81,0.72,0.65,0.56,0.45,0.26,0.10,0.01,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.61,2.62,4.54,6.81,9.35,12.26,15.32,18.35,21.37,24.28,27.34,30.73,34.45,38.53,43.08,48.12,53.78,59.86,65.21,70.62,76.27,79.75,81.87,83.00,83.35,83.24,82.25,81.25,80.65,80.61,80.62,80.31,79.73,79.01,78.59,78.22,77.88,77.61,77.34,76.77,74.63,71.60,68.39,65.44,62.73,59.73,56.47,53.72,51.96,50.65,48.86,45.71,42.75,41.05,39.71,38.16,36.52,35.63,35.43,35.77,36.49,37.20,37.90,38.02,37.03,35.29,32.60,29.69,26.93,24.66,23.34,22.88,23.07,23.85,24.70,25.26,25.77,26.57,28.19,30.91,34.17,37.15
22.65,24.40,26.63,29.05,31.92,35.32,38.26,40.07,41.31,42.25,42.98,43.02,42.11,40.70,39.45,39.14,39.80,40.63,41.02,40.25,38.83,37.30,35.95,35.32,36.83,38.59,40.09,41.17,41.73,42.08,42.47,43.25,45.11,47.29,49.53,51.98,54.91,58.00,61.10,64.51,68.28,71.72,72.75,73.12,73.30,72.97,72.56,72.14,71.57,70.48,68.24,64.68,61.41,59.47,59.78,61.39,63.38,65.62,68.50,72.79,77.04,81.03,84.83,88.65,90.63,91.28,91.11,90.47,88.25,84.24,79.22,73.85,68.72,63.95,59.48,55.45,52.29,49.09,45.35,41.47,38.15,35.12,32.31,29.19,25.50,21.79,19.21,17.15,15.40,14.10,13.39,12.77,12.12,11.46,10.84,10.06,9.40,8.91,8.45,7.98,7.52,7.06,6.63,6.21,5.79,5.39,5.04,4.79,4.61,4.46,4.29,4.06,3.85,3.67,3.46,3.23,3.00,2.82,2.64,2.41,2.23,2.15,2.12,2.13,2.17,2.18,2.20,2.24,2.26,2.22,2.16,2.05,1.94,1.82,1.74,1.62,1.49,1.41,1.34,1.26,1.18,1.09,0.94,0.85,0.77,0.66,0.46,0.39,0.24,0.09,0.01,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.25,2.44,3.77,5.80,8.14,11.10,14.36,17.62,20.59,23.08,25.56,28.30,31.45,34.98,39.03,43.62,48.82,54.89,61.16,66.66,72.20,78.01,81.55,84.03,85.87,87.11,87.56,87.25,86.78,86.39,86.21,86.06,85.79,85.28,84.57,83.99,83.31,82.32,81.29,80.78,80.02,77.64,74.24,70.52,67.10,63.85,60.59,57.45,54.94,53.04,51.22,48.69,44.76,41.45,39.03,36.91,34.84,33.03,32.10,31.93,32.38,33.35,34.31,34.97,35.01,34.11,32.54,30.39,28.05,25.67,23.29,21.33,20.36,20.29,21.00,21.87,22.62,23.43,24.60,26.56,29.05,31.82,34.42
