e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.74,1.96,3.36,4.70,5.90,6.99,8.23,9.71,11.63,14.38,17.30,19.98,21.98,22.62,23.24,23.50,23.17,22.18,21.29,20.25,19.39,18.99,19.44,20.09,21.13,22.46,23.96,25.45,26.65,27.57,28.30,29.15,29.37,29.17,28.76,28.29,27.82,27.47,27.71,28.81,30.06,31.25,32.23,32.57,31.37,30.02,28.00,25.58,23.16,20.80,19.17,17.82,16.53,15.38,15.42,16.29,17.56,18.79,20.07,21.52,22.87,23.57,22.48,21.01,19.17,16.91,14.32,11.68,9.37,7.13,4.57,1.96,1.25,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.20,0.70,2.44,3.52,4.57,5.79,7.21,8.33,9.72,11.54,13.90,16.71,19.43,21.60,23.16,24.16,24.84,24.96,24.51,23.50,22.45,20.96,20.06,20.12,21.04,22.02,23.17,24.54,26.18,27.73,29.01,29.96,30.58,31.12,31.19,30.79,30.08,29.34,28.78,28.49,28.56,29.15,30.17,31.35,32.26,32.45,31.31,30.01,28.13,25.88,23.61,21.40,19.66,18.21,16.92,15.82,15.99,16.87,18.06,19.26,20.71,22.35,23.63,23.79,22.26,20.54,18.30,15.55,12.84,10.33,8.25,6.34,4.26,1.76,1.06,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.20,2.98,3.08,4.45,5.54,6.42,7.39,8.72,10.26,12.25,14.49,16.95,19.75,22.00,23.86,25.32,26.14,26.52,26.44,25.88,24.77,23.40,21.82,21.22,21.80,22.93,24.03,25.23,26.63,28.29,29.94,31.31,32.29,32.87,33.27,33.21,32.70,31.88,30.95,30.20,29.68,29.54,30.00,31.17,32.41,33.35,33.60,32.49,30.81,28.70,26.45,24.28,22.15,20.24,18.68,17.48,16.41,16.67,17.52,18.59,19.75,21.44,23.29,24.38,23.90,22.11,20.03,17.44,14.41,11.57,9.23,7.27,5.44,3.54,1.38,0.78,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.22,5.11,6.54,6.95,7.92,8.70,9.48,10.77,12.79,15.49,18.17,20.66,23.38,25.08,26.62,27.93,28.36,28.33,27.96,27.22,25.98,24.30,22.84,22.66,23.70,24.91,26.03,27.28,28.72,30.37,32.12,33.57,34.58,35.16,35.50,35.31,34.73,33.88,32.87,31.97,31.18,30.81,31.26,32.64,33.93,34.94,35.30,34.21,32.08,29.63,27.27,25.19,23.14,20.99,19.25,18.08,17.04,17.37,18.19,19.15,20.35,22.28,24.30,25.15,23.95,21.97,19.53,16.65,13.49,10.58,8.51,6.68,4.90,3.12,1.21,0.68,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.00,1.30,4.45,7.13,8.47,9.60,10.62,10.61,11.03,11.70,12.79,14.57,16.64,19.73,22.90,25.71,28.21,29.53,30.27,30.68,30.77,30.44,29.62,28.44,26.93,25.30,24.22,24.34,25.48,26.71,27.92,29.29,30.84,32.52,34.30,35.81,36.89,37.48,37.69,37.44,36.78,35.91,35.12,34.35,33.63,33.13,33.23,34.39,35.68,36.71,37.07,35.98,33.78,31.18,28.70,26.69,24.81,22.30,20.03,18.53,17.64,18.02,18.78,19.77,21.34,23.34,25.38,25.92,23.98,21.71,19.05,16.13,13.08,10.26,8.78,7.42,6.02,4.54,2.13,1.44,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.80,2.04,3.19,6.23,9.26,11.95,13.71,14.41,14.29,14.53,15.25,16.72,19.24,21.93,25.36,28.49,30.91,32.87,33.61,33.63,33.38,33.13,32.47,31.33,29.82,28.02,26.34,25.48,25.78,26.98,28.24,29.71,31.27,32.91,34.65,36.45,38.02,39.15,39.71,39.83,39.55,38.91,38.09,37.37,36.64,35.94,35.35,35.20,36.21,37.48,38.51,38.92,38.12,36.01,33.34,30.71,28.53,26.66,23.81,21.02,19.05,18.28,18.66,19.48,20.63,22.39,24.40,26.18,26.30,23.88,21.43,18.73,15.91,13.16,10.99,10.21,9.29,7.97,6.20,3.37,2.55,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.21,4.02,6.59,9.50,12.94,15.67,17.30,17.89,17.88,18.35,19.32,21.21,24.49,28.19,31.88,34.58,36.06,37.20,37.21,36.66,35.96,35.38,34.41,33.05,31.31,29.22,27.39,26.63,27.02,28.27,29.64,31.50,33.27,34.97,36.76,38.63,40.24,41.35,41.86,41.94,41.64,41.09,40.38,39.60,38.83,38.11,37.45,37.14,38.06,39.31,40.32,40.80,40.38,38.51,35.91,33.14,30.64,28.59,25.49,22.23,19.74,19.01,19.42,20.42,21.80,23.55,25.50,26.81,26.41,23.75,21.20,18.58,16.02,13.84,12.78,12.69,12.10,10.61,8.11,4.97,4.00,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.99,4.73,7.29,10.25,13.25,16.60,19.00,20.45,21.09,21.25,22.54,24.20,26.47,29.87,33.93,37.53,39.86,40.73,40.91,40.27,39.25,38.18,37.31,36.27,34.65,32.62,30.36,28.38,27.81,28.33,29.68,31.56,33.71,35.48,37.07,38.90,41.00,42.52,43.52,44.01,44.00,43.73,43.30,42.71,41.89,41.07,40.27,39.56,39.22,39.92,41.03,42.04,42.49,41.75,40.26,38.14,35.64,32.96,30.51,27.26,23.87,21.14,20.13,20.81,22.23,23.85,25.31,26.99,27.67,26.72,23.95,21.34,18.75,16.88,16.04,16.29,16.46,15.75,14.02,11.17,7.85,5.14,2.50,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.88,7.90,11.18,14.23,17.04,19.76,21.81,23.16,23.91,24.41,26.25,28.45,31.14,34.80,38.95,42.36,44.36,44.75,44.21,43.12,41.79,40.46,39.31,38.08,36.20,33.95,31.58,29.43,29.14,29.98,31.56,33.77,36.03,37.80,39.38,41.28,43.53,44.94,45.77,46.16,46.08,45.80,45.45,44.98,44.22,43.38,42.62,42.02,41.76,42.23,43.10,43.82,43.92,42.83,41.55,39.86,37.66,34.85,32.06,28.79,25.44,22.64,21.54,22.48,24.20,25.98,27.34,28.64,28.72,27.33,24.52,21.82,19.40,18.33,18.80,19.99,20.41,19.68,17.79,14.67,11.19,6.51,3.46,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.66,2.66,6.03,8.97,12.17,15.54,18.54,20.76,22.28,24.01,25.36,26.29,27.35,29.21,31.62,34.80,39.03,43.07,46.27,47.99,48.02,47.10,45.80,44.36,42.91,41.46,39.86,37.72,35.34,32.91,30.56,30.73,32.14,34.10,36.27,38.44,40.27,42.01,44.02,46.22,47.50,48.15,48.36,48.23,47.90,47.54,47.17,46.62,45.82,45.26,44.94,44.88,45.18,45.65,45.67,45.01,43.69,42.36,40.90,38.92,36.05,33.08,29.93,26.74,24.05,23.27,24.40,26.18,28.03,29.57,30.43,29.98,28.30,25.51,22.70,20.66,20.47,21.97,23.53,24.32,23.81,21.92,18.53,14.87,9.63,4.45,0.55,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.40,0.52,0.60,e,3.56,4.64,6.68,10.11,13.43,16.57,19.71,22.44,24.38,25.60,26.72,27.71,28.72,30.19,32.13,34.65,38.01,42.49,46.98,50.37,52.06,51.83,50.30,48.54,46.83,45.19,43.53,41.66,39.27,36.55,33.87,32.19,33.08,34.91,36.93,38.96,41.00,43.06,45.13,47.15,49.00,50.03,50.67,51.05,51.02,50.60,50.13,49.68,49.16,48.53,48.18,48.02,47.95,47.96,47.77,47.09,45.89,44.42,42.98,41.42,39.35,36.34,33.18,30.13,27.17,24.86,24.93,26.46,28.23,29.93,31.53,32.23,31.32,29.27,26.51,23.71,22.59,23.28,25.29,27.11,27.97,27.82,26.32,22.85,18.73,13.17,7.35,2.95,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e
