e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.30,4.77,7.65,10.02,11.39,12.01,14.21,18.37,24.61,32.11,37.47,40.70,42.22,43.36,43.41,42.12,39.70,36.59,33.95,31.29,28.13,24.12,19.69,15.90,12.47,9.80,9.19,8.58,8.01,7.45,6.86,6.35,5.78,5.37,5.32,5.71,6.17,6.63,7.07,7.43,7.52,7.43,7.27,7.12,6.97,6.75,6.56,6.41,6.26,6.16,6.24,6.59,7.29,7.99,8.68,9.34,10.67,14.73,18.00,19.73,20.31,20.66,21.00,21.12,21.12,21.16,21.34,21.38,21.33,21.27,21.34,21.82,22.46,23.16,23.86,24.49,25.10,25.64,26.04,26.39,26.80,27.34,28.13,29.57,31.91,34.69,37.67,40.94,45.05,49.16,53.25,57.44,62.04,66.95,72.59,78.45,83.66,88.60,94.07,98.25,99.82,99.69,97.60,94.53,91.05,87.55,83.79,78.60,73.04,68.57,65.93,63.34,61.46,60.72,61.00,61.55,61.88,61.93,61.68,60.76,59.49,58.07,57.00,57.73,59.37,61.34,63.43,65.36,65.74,65.66,65.21,64.34,64.04,64.06,64.33,65.02,66.53,67.94,69.04,70.31,72.44,74.02,75.68,77.14,77.97,77.84,75.64,72.07,67.93,64.43,60.89,57.09,53.58,51.27,50.67,50.99,51.65,52.45,53.29,53.52,53.36,52.88,52.00,51.08,49.81,47.64,44.63,42.95,41.18,38.89,36.09,33.11,30.35,27.52,24.63,21.91,20.10,19.76,19.72,19.49,19.27,19.09,19.06
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.83,4.88,11.43,16.72,21.29,25.16,28.44,31.17,33.50,34.64,33.73,30.31,26.81,23.19,19.59,16.15,13.04,10.02,7.33,5.71,6.09,7.15,7.79,7.90,7.59,7.34,7.07,6.79,6.54,6.25,6.00,5.71,5.46,5.29,5.26,5.50,5.80,6.12,6.43,6.69,6.97,7.28,7.58,7.88,8.24,8.50,8.58,8.53,8.43,8.39,8.43,8.54,8.72,8.97,9.21,9.45,9.87,11.06,12.82,14.90,16.90,18.93,22.79,27.19,29.64,29.80,29.42,28.71,27.66,26.52,25.40,24.77,24.67,24.96,25.27,25.73,26.39,27.31,28.14,29.45,31.98,35.73,39.56,44.25,49.23,54.47,60.07,65.18,69.45,72.47,73.74,73.27,72.78,72.80,73.35,74.26,75.55,76.54,76.89,76.31,74.89,73.52,72.86,72.61,71.14,68.70,66.33,64.33,62.67,60.92,58.99,56.95,54.85,52.85,52.46,52.79,53.26,53.48,53.57,53.64,53.54,52.99,51.90,50.22,48.11,45.74,43.73,43.99,43.70,42.58,41.52,41.21,41.02,40.56,39.56,37.93,36.25,34.62,33.27,32.66,32.30,32.13,31.85,31.31,31.26,31.65,32.36,33.26,34.01,34.38,34.06,33.15,31.86,30.50,29.62,29.07,28.71,28.39,28.09,27.82,27.57,27.25,26.96,26.65,26.35,26.03,25.64,25.04,24.51,24.23,24.25,24.34,24.38
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.70,6.69,11.62,15.65,18.95,21.98,25.13,28.68,31.70,33.83,33.82,30.87,27.54,23.82,20.14,16.63,13.33,10.23,7.44,5.87,6.63,7.73,8.22,8.23,7.96,7.69,7.42,7.15,6.88,6.60,6.30,5.94,5.56,5.20,5.00,5.20,5.50,5.80,6.08,6.35,6.64,6.94,7.22,7.55,7.82,7.98,8.03,7.92,7.78,7.89,8.22,8.50,8.94,9.27,9.49,9.66,10.06,11.37,13.33,15.57,17.48,19.71,23.71,27.96,29.86,30.03,29.12,27.89,26.65,25.38,24.16,23.52,23.49,23.83,24.11,24.59,25.29,26.26,27.47,28.91,32.19,37.16,41.26,45.69,50.64,56.01,61.58,66.71,70.25,71.88,71.48,70.19,69.35,69.17,69.59,70.61,72.31,73.79,74.65,74.67,74.22,73.72,73.16,72.43,71.15,68.66,66.15,63.92,61.94,60.10,58.15,56.13,54.34,53.70,54.17,54.88,55.44,55.70,55.84,55.94,55.78,55.13,54.02,52.45,50.29,47.52,44.62,42.84,41.36,39.98,38.94,38.58,38.19,37.47,36.27,34.69,33.37,32.13,31.07,30.61,30.35,30.23,30.13,29.95,30.03,30.32,30.77,31.36,31.95,32.20,31.91,31.24,30.42,29.61,29.04,28.60,28.21,27.83,27.51,27.22,26.94,26.65,26.46,26.28,26.09,25.90,25.74,25.50,25.34,25.39,25.60,25.74,25.79
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,10.10,10.85,13.94,16.28,18.68,21.75,26.05,29.99,32.93,33.70,31.48,28.48,24.68,20.85,17.25,13.74,10.55,7.63,6.04,7.07,8.29,8.65,8.56,8.32,8.03,7.76,7.47,7.16,6.86,6.47,6.02,5.53,5.03,4.71,4.87,5.17,5.47,5.71,6.01,6.32,6.60,6.85,7.21,7.36,7.44,7.45,7.31,7.20,7.55,8.23,8.85,9.99,10.84,11.18,11.07,11.24,12.50,14.54,16.88,18.74,21.38,25.27,28.88,30.05,30.15,28.58,26.73,25.33,24.07,22.88,22.30,22.33,22.61,22.94,23.51,24.38,25.65,27.27,29.15,33.31,39.38,43.54,47.65,52.52,57.84,62.98,67.82,70.28,70.39,68.61,67.03,66.03,65.63,65.86,66.91,68.97,70.98,72.41,73.03,73.54,73.73,73.07,71.63,70.40,68.02,65.55,63.24,61.03,59.14,57.23,55.44,54.32,55.09,56.19,57.09,57.69,58.01,58.19,58.31,58.10,57.28,56.14,54.60,52.54,49.90,46.85,43.14,40.46,38.86,37.86,37.34,36.64,35.63,34.35,33.06,32.17,31.35,30.55,30.01,29.45,29.20,29.15,29.15,29.10,29.26,29.49,29.77,30.16,30.32,30.12,29.74,29.42,29.03,28.59,28.16,27.76,27.32,26.96,26.68,26.46,26.26,26.24,26.21,26.15,26.07,25.99,25.98,26.15,26.52,26.92,27.11,27.19
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,7.21,7.90,11.09,12.91,15.31,18.86,23.50,28.68,31.81,32.79,31.72,29.51,25.84,21.85,18.02,14.48,11.21,7.82,5.84,7.22,8.83,9.11,8.88,8.65,8.39,8.07,7.67,7.23,6.76,6.26,5.75,5.21,4.71,4.39,4.51,4.79,5.10,5.39,5.70,5.97,6.23,6.51,6.79,6.92,6.94,6.88,6.74,6.83,7.40,8.32,9.48,12.74,15.51,16.68,15.76,14.48,14.83,16.27,18.35,20.73,24.27,27.62,29.89,30.24,29.93,27.74,25.23,23.46,22.44,21.49,21.08,21.14,21.31,21.75,22.59,24.07,26.26,27.92,30.63,35.55,41.89,45.98,50.10,54.93,59.81,63.77,67.86,68.67,67.41,65.29,63.76,62.77,62.19,62.09,62.90,65.04,67.83,70.27,71.69,73.12,73.61,72.84,70.96,69.04,66.63,64.23,61.97,59.88,58.15,56.45,55.55,56.02,57.13,58.28,59.32,60.13,60.59,60.80,60.94,60.67,59.59,58.33,56.66,54.54,51.94,48.86,44.59,41.15,38.97,38.02,37.59,37.17,36.70,36.22,35.91,35.55,34.90,33.85,32.32,30.44,29.45,29.11,28.87,28.58,28.63,28.84,29.06,29.29,29.44,29.41,29.21,28.95,28.58,28.18,27.77,27.32,26.92,26.49,26.37,26.52,26.64,26.80,26.90,26.90,26.82,26.74,26.77,26.97,27.38,27.88,28.32,28.59
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,6.10,6.48,6.56,8.65,11.58,15.48,21.16,27.09,30.60,32.02,31.69,30.06,26.71,22.92,19.30,16.06,13.03,10.04,8.17,8.80,9.63,9.57,9.19,8.83,8.47,8.04,7.57,7.05,6.52,6.00,5.48,4.94,4.42,4.05,4.16,4.45,4.75,5.03,5.33,5.62,5.89,6.17,6.34,6.41,6.39,6.28,6.22,6.63,7.41,8.38,9.87,15.16,18.80,20.03,19.13,17.82,17.76,18.88,21.00,23.88,27.04,29.30,30.37,30.12,28.91,26.32,23.50,21.29,20.15,19.53,19.38,19.53,19.80,20.64,22.20,24.44,27.16,29.06,33.41,38.92,44.40,48.48,52.68,57.12,61.24,64.09,66.00,65.46,63.72,61.74,60.23,59.29,58.82,58.84,59.63,61.69,64.84,68.13,70.70,72.78,73.31,72.24,69.89,67.59,65.18,62.81,60.64,58.88,57.41,56.63,56.77,57.91,59.34,60.83,62.11,63.06,63.60,63.88,64.02,63.69,62.49,60.91,58.80,56.27,53.35,50.09,45.85,42.10,39.52,38.66,38.54,38.93,39.31,39.40,39.49,39.31,38.68,37.46,35.46,32.92,30.88,29.59,29.04,28.61,28.41,28.36,28.43,28.61,28.77,28.82,28.75,28.50,28.13,27.75,27.34,26.90,26.57,26.41,26.53,26.89,27.18,27.42,27.60,27.66,27.59,27.54,27.59,27.78,28.19,28.76,29.48,30.18
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.28,4.56,8.04,12.21,19.00,25.31,29.30,31.29,31.46,30.28,27.39,24.06,20.89,18.16,15.56,13.34,11.75,11.08,10.55,9.98,9.41,8.87,8.34,7.82,7.29,6.75,6.21,5.73,5.21,4.67,4.15,3.70,3.82,4.13,4.41,4.66,4.96,5.27,5.57,5.82,5.86,5.86,5.80,5.69,5.79,6.57,7.50,8.42,9.94,16.21,20.23,21.69,21.53,21.14,21.09,22.09,24.32,27.34,29.41,30.37,30.47,29.69,27.49,24.70,21.78,19.16,17.63,17.25,17.34,17.64,18.27,19.73,22.18,25.17,28.20,30.66,36.64,42.44,46.71,50.82,55.05,58.91,62.04,63.70,62.97,61.44,59.75,58.10,56.55,55.67,55.52,56.00,57.07,59.04,62.29,66.17,69.89,72.53,72.87,71.36,68.65,66.18,63.76,61.44,59.45,58.13,57.07,57.48,58.62,60.02,61.78,63.70,65.21,66.18,66.74,67.05,67.14,66.79,65.62,63.60,60.87,57.73,54.31,50.80,46.90,43.25,40.55,39.83,40.24,41.65,42.91,43.35,43.50,43.25,42.48,41.11,38.94,36.16,33.08,30.59,29.53,28.95,28.45,28.07,27.92,28.06,28.21,28.31,28.30,28.05,27.69,27.30,26.91,26.54,26.34,26.50,26.89,27.37,27.76,28.05,28.29,28.43,28.37,28.36,28.42,28.61,29.04,29.79,30.80,32.01
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,4.02,6.36,10.84,17.15,23.41,27.84,30.36,30.91,30.17,28.04,25.35,22.66,20.50,18.43,16.34,14.42,12.92,11.26,10.11,9.26,8.59,8.04,7.55,7.03,6.49,5.95,5.43,4.89,4.38,3.89,3.38,3.50,3.79,4.05,4.33,4.64,4.95,5.21,5.33,5.30,5.29,5.22,5.21,5.76,6.63,7.57,8.39,9.16,11.87,16.93,21.43,23.07,24.27,24.75,25.80,27.64,29.23,30.23,30.51,30.06,28.70,26.36,23.58,20.72,17.98,15.70,15.05,15.10,15.66,17.14,19.47,22.49,25.80,29.23,33.16,38.53,43.70,48.08,52.19,56.21,59.41,61.30,61.19,59.42,57.78,56.26,54.60,52.85,52.04,52.38,53.74,55.86,58.25,61.39,65.06,68.94,72.50,72.32,70.31,67.65,65.12,62.62,60.53,58.96,58.07,57.98,58.92,60.62,62.84,64.89,66.87,68.25,68.97,69.31,69.45,69.38,69.10,68.27,65.78,62.36,58.66,54.89,51.17,47.59,44.72,42.80,42.34,43.78,45.76,47.26,47.79,47.81,47.32,46.19,44.41,42.02,39.13,35.91,32.77,30.38,29.35,28.73,28.26,27.91,27.68,27.71,27.80,27.79,27.55,27.23,26.86,26.61,26.57,26.54,26.52,26.89,27.63,28.21,28.64,28.96,29.16,29.18,29.18,29.24,29.52,30.25,31.74,33.05,34.34
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.33,5.48,9.78,15.37,21.21,25.60,28.38,29.43,29.27,28.07,26.13,23.81,21.87,19.99,17.59,15.12,13.17,11.14,9.87,9.01,8.34,7.79,7.27,6.75,6.21,5.69,5.15,4.61,4.09,3.59,3.07,3.17,3.43,3.71,4.00,4.29,4.57,4.76,4.80,4.79,4.74,4.74,4.96,5.79,6.69,7.46,8.04,8.43,9.08,13.16,18.51,22.65,24.98,26.44,27.98,29.55,30.12,30.41,30.16,29.21,27.32,24.99,22.36,19.59,16.83,14.20,12.99,12.89,13.82,16.11,18.98,22.35,25.92,29.71,34.57,39.49,44.13,48.38,52.17,55.61,57.97,58.85,57.75,55.77,54.27,52.78,50.90,49.07,48.74,49.83,51.99,54.81,57.82,61.22,64.88,68.71,72.72,71.88,69.39,66.85,64.32,61.80,60.00,58.95,58.62,59.40,60.95,63.15,65.80,67.88,69.54,70.56,70.99,71.11,71.00,70.74,70.41,69.69,67.01,63.23,59.31,55.56,51.86,48.64,46.39,45.13,45.11,47.04,48.94,50.21,50.61,50.49,49.91,48.72,46.84,44.20,41.25,38.04,34.70,31.62,29.88,29.07,28.55,28.09,27.65,27.48,27.41,27.31,27.08,26.84,26.66,26.64,26.80,26.79,26.43,26.68,27.57,28.33,28.96,29.62,30.15,30.38,30.52,30.84,31.40,32.38,34.22,35.62,36.82
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,3.23,5.04,8.67,13.42,18.41,22.30,25.12,26.87,27.41,27.30,26.23,24.29,22.18,20.06,17.02,13.90,11.91,10.23,9.30,8.68,8.12,7.58,7.00,6.44,5.91,5.42,4.90,4.36,3.82,3.29,2.76,2.81,3.08,3.38,3.68,3.93,4.13,4.24,4.25,4.30,4.24,4.38,4.95,5.82,6.65,7.12,7.36,7.85,8.51,9.75,13.41,20.06,23.17,25.92,28.25,29.74,29.97,29.95,29.27,27.81,25.55,23.29,20.87,18.27,15.54,13.00,11.19,10.89,12.21,15.07,18.09,21.57,25.34,29.42,34.44,39.35,43.71,47.40,50.57,53.13,54.50,54.62,53.41,51.79,50.52,48.99,46.89,45.25,45.83,47.88,50.74,53.91,57.69,61.72,65.66,69.33,73.15,71.59,68.72,66.34,63.88,61.40,59.94,59.47,59.82,61.27,63.55,66.18,68.75,70.57,71.60,72.06,72.15,72.04,71.69,71.23,70.74,69.88,67.30,63.48,59.74,56.42,52.98,50.17,48.27,47.40,47.94,49.71,50.97,51.60,51.66,51.37,50.85,49.88,48.18,45.32,42.35,39.26,36.13,33.13,30.55,29.42,28.85,28.38,27.91,27.48,27.17,26.93,26.73,26.62,26.75,27.01,27.21,27.01,26.29,26.32,27.22,28.12,29.02,30.20,31.32,31.94,32.39,33.24,34.24,35.38,37.07,38.35,39.35
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,1.75,3.38,6.45,9.86,13.15,16.47,19.71,22.50,23.85,24.70,25.00,24.29,21.78,19.01,15.63,12.47,10.69,9.52,8.81,8.25,7.71,7.18,6.76,6.23,5.64,5.12,4.58,4.07,3.56,3.02,2.49,2.51,2.75,3.06,3.31,3.55,3.68,3.73,3.73,3.71,3.80,4.19,4.96,5.69,6.15,6.40,6.65,7.30,7.99,8.64,10.49,14.72,20.34,23.77,26.03,27.57,28.11,27.81,26.76,25.16,23.16,21.07,18.87,16.48,13.89,11.45,10.22,10.05,11.04,13.62,16.47,19.60,23.08,27.11,31.59,36.52,40.78,43.97,46.47,48.34,48.97,48.49,47.12,45.06,43.84,42.97,42.09,41.71,43.26,46.12,49.84,54.13,58.89,63.48,67.56,70.83,73.39,71.45,68.78,66.84,64.56,62.16,61.03,61.11,62.02,64.00,66.47,68.97,71.14,72.65,73.01,72.70,72.13,71.69,71.34,71.03,70.65,69.80,67.12,63.36,60.16,57.72,54.59,52.25,50.65,49.90,50.47,51.72,52.41,52.45,51.94,51.27,50.67,49.49,47.52,44.82,42.01,39.26,36.59,33.98,31.30,29.81,28.99,28.47,27.92,27.40,27.13,27.08,27.07,27.04,27.18,27.44,27.62,27.24,26.36,26.17,26.86,27.84,28.88,30.17,31.66,33.22,34.48,35.73,37.00,38.29,39.63,40.65,41.48
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.60,2.15,4.66,6.24,8.07,10.80,14.07,17.42,20.10,22.10,23.49,23.59,20.78,17.45,13.97,11.09,9.69,8.90,8.31,7.77,7.25,6.73,6.38,5.92,5.35,4.83,4.29,3.79,3.29,2.75,2.23,2.20,2.42,2.71,2.96,3.15,3.21,3.21,3.21,3.15,3.47,4.06,4.81,5.30,5.48,5.65,6.00,6.75,7.43,8.02,8.67,10.40,16.37,20.29,22.73,24.28,25.15,24.74,23.57,22.05,20.41,18.57,16.61,14.46,12.16,10.23,9.64,9.62,10.21,12.16,14.81,17.57,20.59,24.18,28.09,32.75,36.75,39.52,41.35,42.55,42.69,42.00,40.73,38.65,37.71,37.55,37.91,39.08,41.66,45.25,49.74,55.30,60.84,65.73,69.71,72.36,73.45,71.33,68.97,67.37,65.35,63.27,62.64,63.25,64.52,66.75,69.22,71.51,73.24,73.85,73.38,72.41,71.34,70.66,70.46,70.30,69.94,68.93,66.32,62.83,60.16,58.50,56.06,54.50,53.31,52.57,52.70,53.06,52.95,52.42,51.56,50.61,49.76,48.30,46.12,43.64,41.07,38.64,36.34,34.07,31.54,29.93,28.97,28.38,27.78,27.31,27.23,27.41,27.56,27.60,27.70,27.90,28.05,27.48,26.50,26.11,26.54,27.44,28.57,29.85,31.52,33.82,35.80,37.50,39.10,40.60,41.82,42.71,43.47
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.92,4.32,6.43,8.85,11.84,16.70,20.18,22.00,21.82,18.97,15.40,12.14,9.88,9.10,8.39,7.77,7.21,6.74,6.27,5.78,5.38,5.04,4.56,4.03,3.50,2.96,2.44,1.96,1.87,2.03,2.34,2.62,2.69,2.71,2.71,2.71,2.70,3.30,3.97,4.38,4.55,4.70,4.99,5.48,6.17,6.75,7.35,7.99,8.92,10.83,15.14,18.50,19.92,20.88,20.66,19.79,18.61,17.23,15.78,14.11,12.24,10.46,9.76,9.45,9.46,9.84,10.87,13.34,15.90,18.33,20.90,24.50,28.32,31.69,34.16,35.39,35.88,35.93,35.63,34.92,33.88,33.69,34.10,35.23,38.04,41.70,45.90,50.97,57.69,63.55,68.30,71.81,73.56,73.27,71.22,69.16,67.59,65.92,64.58,64.72,65.86,67.14,69.22,71.53,73.70,74.97,73.68,72.15,70.77,69.63,68.90,68.94,68.83,68.19,66.74,64.56,61.69,59.41,58.12,57.05,56.73,56.20,55.34,54.41,53.38,52.07,50.97,50.28,49.24,47.96,46.24,44.11,41.84,39.59,37.39,35.20,33.02,30.87,29.58,28.73,28.07,27.48,27.26,27.46,27.87,28.07,28.16,28.24,28.41,28.51,27.73,26.70,26.16,26.28,26.92,28.04,29.24,30.85,33.27,35.65,37.93,40.01,41.82,43.41,44.46,45.35
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,2.00,2.17,3.69,6.03,9.11,14.16,18.62,20.88,20.37,17.17,13.16,10.48,9.13,8.56,7.89,7.25,6.68,6.18,5.72,5.25,4.86,4.50,4.11,3.73,3.24,2.70,2.17,1.67,1.55,1.70,1.98,2.16,2.16,2.15,2.14,2.16,2.53,3.07,3.48,3.65,3.74,3.91,4.31,4.90,5.50,5.99,6.58,7.26,8.02,8.93,11.57,14.18,16.00,17.16,16.85,15.82,14.63,13.63,12.63,11.68,10.69,9.77,9.45,9.21,9.25,9.56,10.16,11.87,14.05,16.27,18.43,21.10,24.02,26.75,28.95,30.16,30.48,30.59,30.64,30.49,30.07,30.65,32.52,35.71,39.29,43.19,47.64,52.83,58.99,64.46,69.17,72.26,72.96,73.51,72.01,70.02,68.31,66.89,66.12,66.51,67.70,69.17,71.37,73.73,75.12,74.62,72.39,70.24,68.33,66.77,65.81,65.36,64.98,64.36,63.20,61.67,59.31,57.19,55.85,55.16,55.01,54.48,53.54,52.48,51.30,50.06,48.92,47.95,46.84,45.38,43.68,41.80,39.78,37.67,35.58,33.50,31.55,30.10,29.11,28.37,27.78,27.35,27.45,27.86,28.33,28.58,28.71,28.78,28.88,28.86,27.96,27.10,26.45,26.09,26.32,27.34,28.52,29.95,31.98,34.40,36.84,39.05,40.95,42.72,44.29,46.08
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,0.54,1.99,4.39,7.23,11.67,16.57,19.26,18.82,15.62,11.50,9.39,8.70,8.07,7.39,6.82,6.25,5.63,5.15,4.74,4.32,3.90,3.58,3.33,2.92,2.41,1.90,1.37,1.24,1.36,1.59,1.65,1.62,1.59,1.59,1.69,2.33,2.68,2.81,2.83,2.93,3.16,3.63,4.26,4.75,5.19,5.79,6.50,7.30,8.15,9.04,10.55,12.56,13.72,13.38,12.30,11.19,10.55,9.99,9.71,9.55,9.38,9.17,8.96,9.04,9.35,9.71,10.59,12.21,14.19,16.17,18.02,20.18,22.30,24.12,25.37,25.73,25.99,26.34,26.72,27.06,28.44,31.82,37.12,41.11,44.92,49.30,54.26,59.31,64.08,68.65,71.53,71.73,73.46,72.88,71.20,69.34,68.06,67.70,68.22,69.35,70.97,73.22,75.59,76.07,73.67,70.85,68.18,65.72,63.65,62.41,61.34,60.56,59.89,59.12,58.14,56.29,54.42,53.05,52.39,52.03,51.36,50.40,49.47,48.49,47.59,46.56,45.30,44.10,42.59,40.99,39.35,37.58,35.57,33.58,31.71,30.13,29.32,28.59,28.00,27.63,27.44,27.82,28.33,28.79,29.09,29.29,29.44,29.57,29.44,28.42,27.70,26.93,26.11,25.82,26.64,27.76,29.00,30.57,32.82,35.26,37.49,39.41,41.27,43.37,46.23
e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,e,5.18,8.47,12.58,15.66,16.71,14.92,11.89,9.97,8.85,7.64,6.93,6.66,6.11,5.13,4.58,4.13,3.73,3.37,2.96,2.70,2.38,2.02,1.63,1.11,0.94,0.97,1.08,1.10,1.08,1.08,1.19,1.52,1.77,1.88,1.94,2.01,2.16,2.51,2.98,3.46,3.84,4.38,4.99,5.69,6.54,7.44,8.26,9.22,10.23,10.71,10.70,10.41,10.00,9.63,9.35,9.21,9.12,9.01,8.85,8.77,8.91,9.20,9.48,9.93,10.57,11.79,13.83,15.75,17.73,19.30,20.35,21.24,21.81,22.27,22.80,23.76,25.68,27.96,32.12,38.34,42.49,46.09,49.75,53.60,57.57,61.31,65.36,68.67,70.28,72.07,73.19,72.73,70.84,69.48,69.23,69.93,71.16,72.65,74.46,76.41,76.22,72.84,69.57,66.31,63.34,60.88,59.26,57.96,56.63,55.46,54.62,53.69,52.48,51.31,50.33,49.59,49.02,48.32,47.47,46.54,45.65,44.79,43.80,42.60,41.32,39.87,38.36,36.84,35.21,33.31,31.54,30.14,29.27,28.61,28.00,27.73,27.86,28.05,28.47,28.88,29.24,29.60,29.89,30.51,31.02,30.85,29.65,28.75,27.80,26.69,25.71,26.04,26.99,28.17,29.49,31.29,33.61,35.84,37.74,39.59,42.00,45.61
